index,Date,Open,High,Low,Close,Volume
906,8/11/2015,0.7256492,0.7352233,0.7142181,0.2337004,0.2010933
907,8/12/2015,0.7142645,0.7167348,0.7104675,0.2320191,0.1172928
908,8/13/2015,0.7072699,0.7158011,0.7092741,0.2277331,0.0721986
909,8/14/2015,0.6992522,0.7071171,0.7111684,0.2286565,0.0426191
910,8/17/2015,0.702582,0.7099744,0.7084786,0.2338244,0.0418022
911,8/18/2015,0.7120694,0.7148673,0.7126837,0.2272921,0.0579976
912,8/19/2015,0.70221,0.7204699,0.7140665,0.2338657,0.0850501
913,8/20/2015,0.7000893,0.7129811,0.6926807,0.2144757,0.1140328
914,8/21/2015,0.6709205,0.6701403,0.6347742,0.1671375,0.1704966
915,8/24/2015,0.5466925,0.5940949,0.5452152,0.1356201,0.2307729
916,8/25/2015,0.6246559,0.6279343,0.5756365,0.1252153,0.1413736
917,8/26/2015,0.6161731,0.6545651,0.6096189,0.1893803,0.1693232
918,8/27/2015,0.6702136,0.6767513,0.6530914,0.2017695,0.1395034
919,8/28/2015,0.6579731,0.6642202,0.6579406,0.1918057,0.0789267
920,8/31/2015,0.6481509,0.6622033,0.6449083,0.1750892,0.0868562
921,9/1/2015,0.6013096,0.6193624,0.6002425,0.146893,0.1479455
922,9/2/2015,0.6073183,0.6221264,0.6108691,0.1697008,0.1028314
923,9/3/2015,0.6285438,0.6321549,0.6167601,0.1585519,0.0701522
924,9/4/2015,0.5969194,0.6018264,0.6024208,0.1509034,0.083344
925,9/8/2015,0.620154,0.6258054,0.6192226,0.1701418,0.0909732
926,9/9/2015,0.6363941,0.6448727,0.629603,0.1674683,0.0678494
927,9/10/2015,0.6212888,0.6404654,0.6330694,0.1793614,0.0759872
928,9/11/2015,0.6336595,0.6434908,0.6444158,0.1854526,0.0546896
929,9/14/2015,0.644728,0.6436402,0.6482232,0.181966,0.0678574
930,9/15/2015,0.6465883,0.6676191,0.6564631,0.1983656,0.0831598
931,9/16/2015,0.6629027,0.6662185,0.6726398,0.1995232,0.0512054
932,9/17/2015,0.6672185,0.6904028,0.6777542,0.2090597,0.0907809
933,9/18/2015,0.6653583,0.6700469,0.6626004,0.1902485,0.2052663
934,9/21/2015,0.6609123,0.6634919,0.6605546,0.198779,0.0713096
935,9/22/2015,0.6471464,0.6467963,0.6406463,0.1812081,0.1023228
936,9/23/2015,0.6379381,0.6493734,0.6493029,0.1807533,0.0585903
937,9/24/2015,0.6278741,0.6463667,0.6349068,0.185494,0.0893953
938,9/25/2015,0.6522993,0.6509422,0.6322549,0.1664347,0.0867481
939,9/28/2015,0.6161545,0.6226119,0.5913017,0.1428965,0.1249419
940,9/29/2015,0.5918595,0.6046837,0.5928929,0.1430068,0.0921746
941,9/30/2015,0.6030211,0.6117056,0.6128012,0.1615424,0.0963356
942,10/1/2015,0.6124898,0.6179244,0.6111343,0.1654976,0.0744774
943,10/2/2015,0.6103133,0.6464041,0.6173473,0.1870237,0.1072046
944,10/5/2015,0.6564477,0.6756681,0.6625625,0.207089,0.0719143
945,10/6/2015,0.6691718,0.6873214,0.6806145,0.2125601,0.0864397
946,10/7/2015,0.6885185,0.6898612,0.6723178,0.2083155,0.0834922
947,10/8/2015,0.6738597,0.6783573,0.6598348,0.2039056,0.0870725
948,10/9/2015,0.6713297,0.6812333,0.6783225,0.2100382,0.0657109
949,10/12/2015,0.6752177,0.6859208,0.6853122,0.2142552,0.0507529
950,10/13/2015,0.6771895,0.7033074,0.6931543,0.222014,0.0720785
951,10/14/2015,0.6959037,0.7062581,0.7039514,0.2204429,0.0563716
952,10/15/2015,0.6986011,0.7132426,0.714578,0.2350234,0.0752022
953,10/16/2015,0.7161805,0.7166788,0.7197681,0.2356573,0.064205
954,10/19/2015,0.71073,0.7201337,0.7242764,0.2410319,0.0588466
955,10/20/2015,0.7160503,0.7162119,0.6951432,0.2192302,0.0994033
956,10/21/2015,0.6976524,0.6996844,0.6904645,0.2086601,0.0714137
957,10/22/2015,0.6837934,0.7032887,0.6947833,0.2213111,0.1627193
958,10/23/2015,0.8341022,0.8381235,0.8036824,0.2905062,0.2661594
959,10/26/2015,0.7858286,0.8178609,0.8032278,0.3053622,0.1084782
960,10/27/2015,0.7966739,0.8075336,0.8094598,0.2994501,0.0896235
961,10/28/2015,0.7965808,0.8063384,0.8066753,0.3055965,0.0869443
962,10/29/2015,0.8024779,0.8161989,0.8198022,0.3110676,0.0579936
963,10/30/2015,0.812207,0.8157133,0.819878,0.3026474,0.0761274
964,11/2/2015,0.8035196,0.8224737,0.8119223,0.3168419,0.0752263
965,11/3/2015,0.8180296,0.8281323,0.828724,0.3182889,0.0623748
966,11/4/2015,0.8238708,0.8439128,0.8423246,0.3264887,0.0680336
967,11/5/2015,0.8377669,0.8558276,0.8566639,0.330816,0.0742371
968,11/6/2015,0.8415433,0.8482268,0.8520041,0.334275,0.0602203
969,11/9/2015,0.8391249,0.8469195,0.8376459,0.3220512,0.0825751
970,11/10/2015,0.8283354,0.8392254,0.8358842,0.3267781,0.0640809
971,11/11/2015,0.8433291,0.8586662,0.8581035,0.3365351,0.0544053
972,11/12/2015,0.8406131,0.8526902,0.8551106,0.3307884,0.0732599
973,11/13/2015,0.8372089,0.8402712,0.8325314,0.3111779,0.0828034
974,11/16/2015,0.8119652,0.8371711,0.8223026,0.3276601,0.0760112
975,11/17/2015,0.8374321,0.8415598,0.8444651,0.3226162,0.0601922
976,11/18/2015,0.8342511,0.8594319,0.8519851,0.3428745,0.0671366
977,11/19/2015,0.8550115,0.8605337,0.8717419,0.3406833,0.0528314
978,11/20/2015,0.8695029,0.8902646,0.8822928,0.3657511,0.0882819
979,11/23/2015,0.889817,0.89921,0.8989998,0.3648967,0.0563316
980,11/24/2015,0.8796785,0.8853344,0.8721208,0.3542852,0.0931197
981,11/25/2015,0.872498,0.8792089,0.8880891,0.3541061,0.0446215
982,11/27/2015,0.8730932,0.8818421,0.8907978,0.3570139,0.0332639
983,11/30/2015,0.8737443,0.8846807,0.8790158,0.3464576,0.0836884
984,12/1/2015,0.8705819,0.9108634,0.8893014,0.3801386,0.0851702
985,12/2/2015,0.9111169,0.9239547,0.9125246,0.3737166,0.0890068
986,12/3/2015,0.9057408,0.9109381,0.8872746,0.360156,0.1034321
987,12/4/2015,0.8817248,0.9100043,0.8955524,0.3798217,0.1101081
988,12/7/2015,0.9090148,0.9104525,0.905194,0.3749156,0.0722627
989,12/8/2015,0.8906355,0.9031132,0.9035081,0.3737029,0.0729515
990,12/9/2015,0.8930166,0.9020487,0.8709274,0.3588744,0.1078134
991,12/10/2015,0.8812598,0.8863989,0.883865,0.3559114,0.079175
992,12/11/2015,0.8595134,0.8674622,0.8704539,0.3413172,0.0887665
993,12/14/2015,0.8606853,0.8731021,0.8466245,0.3535824,0.0962996
994,12/15/2015,0.8815388,0.8905634,0.8823117,0.3475601,0.1064598
995,12/16/2015,0.875958,0.8952509,0.8755304,0.3678045,0.0795114
996,12/17/2015,0.8990624,0.899154,0.8936581,0.3558701,0.0618943
997,12/18/2015,0.8694657,0.8831867,0.8731058,0.3419236,0.1257829
998,12/21/2015,0.8687588,0.8754739,0.8766101,0.3535824,0.0607849
999,12/22/2015,0.8790275,0.8845313,0.8870852,0.3566556,0.0543652
1000,12/23/2015,0.8824131,0.8833361,0.884187,0.3570828,0.0623949
1001,12/24/2015,0.8751209,0.877995,0.8891499,0.3544506,0.020797
1002,12/28/2015,0.88139,0.8997329,0.8946431,0.3738958,0.0603684
1003,12/29/2015,0.9070057,0.9314621,0.9266745,0.3933134,0.0703684
1004,12/30/2015,0.9254409,0.9270174,0.9275648,0.385596,0.0514778
1005,12/31/2015,0.9122331,0.9118905,0.9113502,0.3688932,0.0593392
1006,1/4/2016,0.8629362,0.8643808,0.8600546,0.3454102,0.1307529
1007,1/5/2016,0.8693541,0.8792089,0.8740339,0.34643,0.0778054
1008,1/6/2016,0.8387529,0.8702075,0.8556221,0.3478632,0.0776572
1009,1/7/2016,0.8393296,0.8539974,0.836945,0.3241184,0.118374
1010,1/8/2016,0.8414503,0.8441556,0.825466,0.3076912,0.0978374
1011,1/11/2016,0.813844,0.8173007,0.8075466,0.3098411,0.0834081
1012,1/12/2016,0.8232755,0.8357891,0.833649,0.3236774,0.0807609
1013,1/13/2016,0.8403341,0.8469756,0.7982081,0.2885217,0.0998718
1014,1/14/2016,0.7929533,0.823034,0.780194,0.3080358,0.0888226
1015,1/15/2016,0.7686026,0.794685,0.7731285,0.2801014,0.1435523
1016,1/19/2016,0.789084,0.8007358,0.7883581,0.2902168,0.0905166
1017,1/20/2016,0.7617568,0.7948905,0.7501894,0.2856139,0.1376492
1018,1/21/2016,0.7870005,0.8179356,0.790347,0.2968317,0.0962875
1019,1/22/2016,0.8268472,0.8346313,0.8389529,0.3225473,0.0802523
1020,1/25/2016,0.82681,0.8375259,0.8198022,0.3038325,0.0682339
1021,1/26/2016,0.8087097,0.8162362,0.8131156,0.3057205,0.0530156
1022,1/27/2016,0.8083749,0.8161428,0.7902144,0.2877362,0.0875571
1023,1/28/2016,0.8242801,0.8450147,0.8242347,0.3304163,0.1068682
1024,1/29/2016,0.8415991,0.8661176,0.8516063,0.3469399,0.1388226
1025,2/1/2016,0.8768138,0.8901526,0.8828042,0.3594118,0.2054986
1026,2/2/2016,0.9401369,0.9499318,0.9233028,0.3768449,0.2539127
1027,2/3/2016,0.9135724,0.9212281,0.8396727,0.3248901,0.2468202
1028,2/4/2016,0.8253776,0.832521,0.8043643,0.2987886,0.20668
1029,2/5/2016,0.7901444,0.7895494,0.7632406,0.2651076,0.204157
1030,2/8/2016,0.7231379,0.7522737,0.7308683,0.2639637,0.1697837
1031,2/9/2016,0.7314532,0.7819112,0.7416843,0.2575831,0.1442131
1032,2/10/2016,0.7585014,0.7845444,0.7669912,0.2658655,0.1053304
1033,2/11/2016,0.7364387,0.7622089,0.7418738,0.2644736,0.1207889
1034,2/12/2016,0.7648263,0.770426,0.7603046,0.2634952,0.0854425
1035,2/16/2016,0.7698862,0.7783629,0.7725224,0.2753469,0.1006047
1036,2/17/2016,0.7793921,0.8003063,0.7845128,0.2993261,0.0995074
1037,2/18/2016,0.8015477,0.8051618,0.793321,0.284098,0.0751021
1038,2/19/2016,0.7736997,0.7878499,0.7895704,0.289004,0.063332
1039,2/22/2016,0.7968041,0.8068239,0.8055955,0.2966526,0.0777693
1040,2/23/2016,0.7856425,0.7977851,0.7886801,0.2820308,0.0801522
1041,2/24/2016,0.7623335,0.782098,0.764434,0.2871436,0.078322
1042,2/25/2016,0.7829638,0.7932657,0.7830164,0.2956741,0.0654505
1043,2/26/2016,0.7989062,0.8071787,0.8024701,0.294737,0.0895314
1044,2/29/2016,0.7835404,0.8024352,0.7964464,0.2846768,0.0990469
1045,3/1/2016,0.7896793,0.817226,0.8004054,0.3136723,0.085843
1046,3/2/2016,0.8182901,0.8194483,0.8235718,0.3137274,0.0649219
1047,3/3/2016,0.8176948,0.8184212,0.8122443,0.3048661,0.0780977
1048,3/4/2016,0.8108304,0.8128933,0.8122443,0.3027576,0.0786624
1049,3/7/2016,0.7957809,0.7972062,0.7760267,0.2810799,0.1192311
1050,3/8/2016,0.7617196,0.7891759,0.7730717,0.2794399,0.0828354
1051,3/9/2016,0.780099,0.7927055,0.7894757,0.2949713,0.0566119
1052,3/10/2016,0.7980505,0.8128,0.8072056,0.3054174,0.1131598
1053,3/11/2016,0.8201503,0.8323716,0.8332891,0.3247109,0.0786103
1054,3/14/2016,0.8328187,0.8483949,0.8484808,0.3297686,0.0684982
1055,3/15/2016,0.8330233,0.8424001,0.847761,0.3267919,0.0686063
1056,3/16/2016,0.8320001,0.8520739,0.8472685,0.337486,0.0647377
1057,3/17/2016,0.8507515,0.862532,0.8690332,0.3398151,0.074205
1058,3/18/2016,0.8608155,0.8605337,0.8611343,0.339567,0.1190549
1059,3/21/2016,0.8508446,0.8614675,0.8643355,0.3457547,0.0732319
1060,3/22/2016,0.8526304,0.8661363,0.8717988,0.3439081,0.0505326
1061,3/23/2016,0.8617457,0.8674809,0.8693173,0.3402009,0.0570364
1062,3/24/2016,0.842492,0.8525968,0.8595621,0.3363973,0.0635563
1063,3/28/2016,0.851384,0.8549125,0.8624034,0.3339581,0.0517982
1064,3/29/2016,0.8472915,0.8703382,0.855319,0.3494481,0.0759271
1065,3/30/2016,0.8761441,0.8901899,0.8931656,0.357386,0.0710653
1066,3/31/2016,0.8745628,0.8770613,0.8783907,0.3496961,0.0685182
1067,4/1/2016,0.8547511,0.8761088,0.8709274,0.3565316,0.0628274
1068,4/4/2016,0.8760696,0.8807029,0.8812131,0.3501647,0.0451061
1069,4/5/2016,0.8536349,0.8620278,0.8678398,0.3398426,0.04503
1070,4/6/2016,0.8494866,0.868452,0.8681997,0.3507159,0.0418823
1071,4/7/2016,0.867345,0.8698713,0.8695636,0.3432603,0.0578815
1072,4/8/2016,0.8647407,0.8669767,0.8681808,0.3417031,0.0513777
1073,4/11/2016,0.8629734,0.8661363,0.8691279,0.3374998,0.0485463
1074,4/12/2016,0.8536349,0.8639513,0.859581,0.3471328,0.0538686
1075,4/13/2016,0.8743954,0.8836536,0.8846795,0.3590259,0.0680497
1076,4/14/2016,0.8834177,0.8891254,0.9006857,0.3610656,0.0451502
1077,4/15/2016,0.8833619,0.8960166,0.9006478,0.3690586,0.0721426
1078,4/18/2016,0.8954163,0.9091826,0.9093802,0.379546,0.0619984
1079,4/19/2016,0.9122517,0.9126375,0.8942832,0.3620716,0.0810012
1080,4/20/2016,0.8908401,0.8906568,0.8955713,0.3603352,0.0609251
1081,4/21/2016,0.8859662,0.8949894,0.8947,0.3692515,0.1222507
1082,4/22/2016,0.8318699,0.8495527,0.8266215,0.3136171,0.2380457
1083,4/25/2016,0.8128953,0.8267877,0.830372,0.3196533,0.0781458
1084,4/26/2016,0.8302329,0.8302239,0.8065805,0.2989678,0.1095995
1085,4/27/2016,0.7965064,0.7988683,0.7863691,0.2957981,0.1237765
1086,4/28/2016,0.7983109,0.8085607,0.7810464,0.2753745,0.1145134
1087,4/29/2016,0.7656448,0.7776533,0.7800045,0.2781169,0.0993112
1088,5/2/2016,0.7785363,0.7832932,0.783793,0.2852831,0.0655747
1089,5/3/2016,0.7771226,0.7780641,0.7856872,0.2772212,0.0615098
1090,5/4/2016,0.7652541,0.7816311,0.7800235,0.2818241,0.067505
1091,5/5/2016,0.7786666,0.7864306,0.7927337,0.2897207,0.0671045
1092,5/6/2016,0.7799315,0.8042467,0.7972609,0.3030746,0.0728154
1093,5/9/2016,0.8052682,0.8170392,0.8197833,0.3055276,0.0601682
1094,5/10/2016,0.8141045,0.8259846,0.8306183,0.3196946,0.0625431
1095,5/11/2016,0.8264938,0.8278148,0.8250871,0.3088213,0.0674489
1096,5/12/2016,0.8146812,0.8180477,0.8178891,0.3060926,0.054177
1097,5/13/2016,0.805138,0.8132108,0.8183816,0.3026749,0.0523268
1098,5/16/2016,0.7999293,0.8166097,0.8115434,0.310475,0.0524309
1099,5/17/2016,0.8126907,0.822287,0.8086263,0.2963356,0.0798278
1100,5/18/2016,0.7897723,0.8037612,0.8020344,0.2968868,0.0704405
1101,5/19/2016,0.7873354,0.7933031,0.7947795,0.288191,0.0665719
1102,5/20/2016,0.7859588,0.8093264,0.801826,0.3011728,0.0729075
1103,5/23/2016,0.7950926,0.8035371,0.8087589,0.2935932,0.0529756
1104,5/24/2016,0.7957065,0.8212598,0.8138354,0.3154362,0.0769563
1105,5/25/2016,0.8215641,0.8334734,0.8381762,0.3225749,0.0649299
1106,5/26/2016,0.8254892,0.8350048,0.8392559,0.32099,0.0628114
1107,5/27/2016,0.8276099,0.8454815,0.8463025,0.3327591,0.0787385
1108,5/31/2016,0.8419897,0.8562945,0.8600546,0.3369761,0.084966
1109,6/1/2016,0.8471798,0.8515883,0.858918,0.3348125,0.0498879
1110,6/2/2016,0.8434035,0.8437634,0.8466245,0.3296446,0.0534201
1111,6/3/2016,0.8373949,0.8371711,0.8397863,0.318537,0.0487946
1112,6/6/2016,0.8292842,0.8286178,0.8285157,0.3105577,0.0623708
1113,6/7/2016,0.8198527,0.823146,0.8321905,0.3106955,0.0531958
1114,6/8/2016,0.8275169,0.835453,0.8398242,0.326723,0.0631077
1115,6/9/2016,0.8254892,0.8372645,0.8431581,0.3271364,0.0392871
1116,6/10/2016,0.8191644,0.830448,0.8319632,0.3144991,0.0483981
1117,6/13/2016,0.813658,0.8296076,0.8321147,0.3130521,0.0501001
1118,6/14/2016,0.8136022,0.8240611,0.8256933,0.3129281,0.0519904
1119,6/15/2016,0.8182901,0.8250135,0.8336301,0.3138238,0.048322
1120,6/16/2016,0.8106816,0.8131921,0.8070162,0.3020272,0.0790789
1121,6/17/2016,0.7990364,0.7985695,0.7789627,0.2763392,0.1359431
1122,6/20/2016,0.780657,0.7867294,0.7883581,0.2790816,0.0830837
1123,6/21/2016,0.7799687,0.787271,0.7857062,0.2821548,0.0583781
1124,6/22/2016,0.7811965,0.783704,0.787733,0.2842495,0.0471125
1125,6/23/2016,0.7782015,0.7857396,0.7762161,0.290327,0.086644
1126,6/24/2016,0.736755,0.7623023,0.7505493,0.2536003,0.1778574
1127,6/27/2016,0.7289977,0.7303677,0.731285,0.2440087,0.10497
1128,6/28/2016,0.7438239,0.7453639,0.7496969,0.2602428,0.0867401
1129,6/29/2016,0.7513208,0.7586233,0.7656274,0.2658517,0.0770805
1130,6/30/2016,0.7559156,0.7677554,0.7698704,0.2768629,0.0636684
1131,7/1/2016,0.7684352,0.7833119,0.7859335,0.2866612,0.0535362
1132,7/5/2016,0.7756157,0.7763834,0.7797772,0.2807905,0.0582579
1133,7/6/2016,0.7643054,0.7852354,0.780175,0.2846768,0.0562275
1134,7/7/2016,0.7793735,0.7787364,0.778527,0.2813555,0.0519143
1135,7/8/2016,0.782015,0.7927615,0.7940786,0.2955087,0.0627673
1136,7/11/2016,0.7979202,0.8129307,0.8145552,0.3085457,0.0442091
1137,7/12/2016,0.8185133,0.8249388,0.8309782,0.3161942,0.0532239
1138,7/13/2016,0.8268844,0.8269184,0.8327588,0.3111503,0.0371646
1139,7/14/2016,0.8230895,0.8235756,0.8349939,0.3166214,0.0377373
1140,7/15/2016,0.8308096,0.8301679,0.836926,0.3151055,0.0509171
1141,7/18/2016,0.8251916,0.8495714,0.8409797,0.3343026,0.0515659
1142,7/19/2016,0.8385483,0.8511775,0.8557736,0.338685,0.0488426
1143,7/20/2016,0.8523886,0.8607765,0.8711168,0.3445144,0.0513336
1144,7/21/2016,0.8580252,0.8599548,0.8687112,0.3409865,0.0407849
1145,7/22/2016,0.8608155,0.8628495,0.870094,0.3466505,0.0501362
1146,7/25/2016,0.8586018,0.8616729,0.8718745,0.3425575,0.0410292
1147,7/26/2016,0.8555696,0.8599548,0.8657562,0.340697,0.0472087
1148,7/27/2016,0.8541558,0.8651278,0.8709274,0.3453137,0.0602563
1149,7/28/2016,0.8704517,0.8729527,0.8752841,0.3510191,0.1410613
1150,7/29/2016,0.9182045,0.9287915,0.9273185,0.3825503,0.1535282
1151,8/1/2016,0.8965883,0.9323025,0.9165593,0.3881868,0.1078334
1152,8/2/2016,0.9107262,0.9237306,0.9293643,0.3856924,0.0711494
1153,8/3/2016,0.9079173,0.918819,0.9274132,0.3886003,0.0512415
1154,8/4/2016,0.917293,0.920425,0.9311449,0.3864366,0.0453504
1155,8/5/2016,0.920195,0.9371767,0.9378694,0.4010584,0.0718182
1156,8/8/2016,0.9354863,0.936411,0.9487612,0.4004245,0.0440529
1157,8/9/2016,0.933812,0.948195,0.9534589,0.4038697,0.052503
1158,8/10/2016,0.9387417,0.9442172,0.9576451,0.4044485,0.0311774
1159,8/11/2016,0.941067,0.9497077,0.958005,0.4046828,0.0387345
1160,8/12/2016,0.9345561,0.937849,0.9531368,0.4024365,0.0293392
1161,8/15/2016,0.9387417,0.9454871,0.9525875,0.4013616,0.0372567
1162,8/16/2016,0.9323238,0.9333296,0.939953,0.3940576,0.040853
1163,8/17/2016,0.9267803,0.9330121,0.9401235,0.397875,0.036696
1164,8/18/2016,0.9317844,0.9368405,0.9466965,0.3945537,0.0284942
1165,8/19/2016,0.9224645,0.9260836,0.9393658,0.3916872,0.034185
1166,8/22/2016,0.9192462,0.9213028,0.9335316,0.3871808,0.0377853
1167,8/23/2016,0.9233574,0.9248511,0.9368086,0.3870843,0.0368562
1168,8/24/2016,0.9142421,0.9212281,0.9278868,0.3837217,0.0426151
1169,8/25/2016,0.9075824,0.9163539,0.9205183,0.3834048,0.0368042
1170,8/26/2016,0.9113029,0.9241788,0.9255758,0.3835839,0.0464077
1171,8/29/2016,0.9108193,0.9221432,0.9270155,0.3871808,0.0336284
1172,8/30/2016,0.9119168,0.9211721,0.9274511,0.3829638,0.0449379
1173,8/31/2016,0.907601,0.9111248,0.9246856,0.3801524,0.0496876
1174,9/1/2016,0.911768,0.9147291,0.9226398,0.3825366,0.0367321
1175,9/2/2016,0.9187626,0.9201449,0.9304251,0.3862299,0.0426432
1176,9/6/2016,0.9195811,0.9352345,0.9353311,0.3981092,0.057465
1177,9/7/2016,0.9317658,0.9365978,0.9451811,0.3984813,0.0354746
1178,9/8/2016,0.9291428,0.9321531,0.9402182,0.3915494,0.0505567
1179,9/9/2016,0.9133492,0.918875,0.9138506,0.3699682,0.0751942
1180,9/12/2016,0.8855012,0.9133658,0.9031293,0.3828673,0.0521866
1181,9/13/2016,0.9028946,0.905765,0.9065389,0.3700095,0.0555507
1182,9/14/2016,0.8938351,0.9084916,0.9128088,0.3738682,0.0432319
1183,9/15/2016,0.8999368,0.9199208,0.9144189,0.3866433,0.0519503
1184,9/16/2016,0.9126981,0.9123574,0.9233217,0.3826744,0.0817541
1185,9/19/2016,0.917665,0.9202943,0.922905,0.378292,0.046652
1186,9/20/2016,0.9113029,0.9190431,0.9306524,0.386161,0.0388746
1187,9/21/2016,0.9181115,0.9261957,0.9302167,0.3927897,0.0464517
1188,9/22/2016,0.9317658,0.9498945,0.9494242,0.4079352,0.059203
1189,9/23/2016,0.9440249,0.9481764,0.9602402,0.407508,0.0562275
1190,9/26/2016,0.9368629,0.9366164,0.9392522,0.3900197,0.0610853
1191,9/27/2016,0.9233946,0.9426859,0.941601,0.4021471,0.045867
1192,9/28/2016,0.9277662,0.9348796,0.9428512,0.4001488,0.044129
1193,9/29/2016,0.9344445,0.942331,0.9414495,0.3911222,0.0523348
1194,9/30/2016,0.9249386,0.9332549,0.9411843,0.3942643,0.0631718
1195,10/3/2016,0.9210693,0.9241601,0.9324898,0.3877458,0.0508971
1196,10/4/2016,0.9243805,0.9290903,0.9389112,0.3930791,0.0477974
1197,10/5/2016,0.9304822,0.9353652,0.9441393,0.3931342,0.0582018
1198,10/6/2016,0.9299055,0.9323958,0.9439309,0.3936717,0.0425631
1199,10/7/2016,0.9311333,0.9308645,0.9348576,0.3912187,0.0370565
1200,10/10/2016,0.9275058,0.9490168,0.944556,0.406185,0.0467361
1201,10/11/2016,0.9441551,0.9544326,0.9534778,0.4022298,0.0546496
1202,10/12/2016,0.9387603,0.9466824,0.9562813,0.4064606,0.0372247
1203,10/13/2016,0.9340353,0.9337778,0.9391196,0.3955046,0.0543612
1204,10/14/2016,0.9348352,0.9388761,0.9448022,0.3959732,0.0338246
1205,10/17/2016,0.9313937,0.9424244,0.9476436,0.3979439,0.0434561
1206,10/18/2016,0.9463688,0.9718565,0.96293,0.419029,0.0820585
1207,10/19/2016,0.9656969,0.9774404,0.9865321,0.4276284,0.0704405
1208,10/20/2016,0.9751098,0.9762638,0.9827436,0.4213856,0.0700681
1209,10/21/2016,0.9596696,0.967916,0.9788983,0.424693,0.0503925
1210,10/24/2016,0.9780862,0.9971987,0.9993938,0.4436283,0.0676652
1211,10/25/2016,1.0,1.0,1.0,0.4361314,0.0628154
1212,10/26/2016,0.9807649,0.9818851,0.9832929,0.4242796,0.0656708
1213,10/27/2016,0.9708312,0.9753674,0.9741628,0.419153,0.1097837
1214,10/28/2016,0.9845041,0.9977777,0.9781217,0.4191806,0.1706848
1215,10/31/2016,0.9605439,0.9629858,0.9599561,0.4042556,0.0968923
1216,11/1/2016,0.9371419,0.9492222,0.9439309,0.402974,0.0960553
1217,11/2/2016,0.9284173,0.9345808,0.9210297,0.3824263,0.0746696
1218,11/3/2016,0.9080475,0.9127309,0.9126572,0.3733721,0.077505
1219,11/4/2016,0.8771858,0.9134966,0.8966131,0.3732205,0.0851782
1220,11/7/2016,0.9215343,0.9411919,0.9382672,0.4014718,0.0631638
1221,11/8/2016,0.9380906,0.9606887,0.9527391,0.4124829,0.0544253
1222,11/9/2016,0.9316541,0.9524717,0.9366002,0.4053168,0.1040929
1223,11/10/2016,0.9525448,0.9523596,0.8996818,0.3739647,0.1897197
1224,11/11/2016,0.8881241,0.8956057,0.8962722,0.3621956,0.0970725
1225,11/14/2016,0.8863755,0.8901339,0.853008,0.3374723,0.1460352
1226,11/15/2016,0.8703215,0.9024035,0.8898129,0.3683558,0.0951582
1227,11/16/2016,0.8856314,0.9060265,0.8965184,0.3766107,0.0586584
1228,11/17/2016,0.9074336,0.9178665,0.9225072,0.3859129,0.0519063
1229,11/18/2016,0.9157117,0.9221618,0.9144946,0.3711809,0.061642
1230,11/21/2016,0.8994159,0.912264,0.9156312,0.3831154,0.0529716
1231,11/22/2016,0.9180557,0.9258222,0.9277542,0.3818337,0.0634842
1232,11/23/2016,0.9089404,0.9096121,0.905497,0.3718011,0.0588907
1233,11/25/2016,0.9024853,0.9034867,0.9154796,0.372752,0.0232078
1234,11/28/2016,0.8945606,0.9306217,0.9141158,0.3817924,0.0873168
1235,11/29/2016,0.9160094,0.9286982,0.930103,0.3853755,0.0644253
1236,11/30/2016,0.9132934,0.9184081,0.9047015,0.3677356,0.0955146
1237,12/1/2016,0.8897983,0.8938689,0.8709842,0.3537891,0.1205447
1238,12/2/2016,0.865894,0.882944,0.8824822,0.3573447,0.0578534
1239,12/5/2016,0.8903006,0.9014324,0.9010456,0.3739096,0.0555186
1240,12/6/2016,0.9033596,0.9106393,0.909456,0.3692102,0.0673929
1241,12/7/2016,0.8964209,0.9153641,0.9065389,0.3858578,0.0702082
1242,12/8/2016,0.9177766,0.9281005,0.9281899,0.3930653,0.0592791
1243,12/9/2016,0.9317658,0.9491101,0.9505228,0.4108016,0.0726472
1244,12/12/2016,0.9411415,0.952509,0.960619,0.4107741,0.0839487
1245,12/13/2016,0.9576233,0.9770295,0.9776481,0.4201866,0.0855947
1246,12/14/2016,0.9641342,0.9763199,0.9789173,0.4215234,0.0679335
1247,12/15/2016,0.9640226,0.9744524,0.9768526,0.4225983,0.0648218
1248,12/16/2016,0.969715,0.9704559,0.9718707,0.4128826,0.0975531
1249,12/19/2016,0.9507776,0.9644798,0.9642559,0.4175682,0.0490268
1250,12/20/2016,0.9629437,0.9663286,0.9775155,0.4206276,0.0377693
1251,12/21/2016,0.9612322,0.9626496,0.9658282,0.4180643,0.0481938
1252,12/22/2016,0.9547585,0.9563748,0.9686316,0.4135165,0.0386183
1253,12/23/2016,0.9520426,0.9552916,0.9661691,0.4116561,0.0246496
1254,12/27/2016,0.9516333,0.9648533,0.9668889,0.4139162,0.0312855
1255,12/28/2016,0.9572513,0.9580742,0.9584407,0.4049584,0.0458911
1256,12/29/2016,0.9379604,0.9425738,0.9503334,0.4018439,0.0294914
1257,12/30/2016,0.9368815,0.9366911,0.9342135,0.386726,0.0705687
